                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    317,                0.52841,                0.48638,                0.87496,                0.93066,                0.80817,                0.88661,                0.70536,                0.56146,                0.79659,                0.89231,              0.0013324,              0.0013324,              0.0013324
                    318,                0.52014,                0.47303,                0.87256,                0.93072,                0.80886,                0.88655,                0.70639,                0.56152,                0.79724,                0.89291,              0.0012974,              0.0012974,              0.0012974
                    319,                0.52587,                0.48775,                0.87465,                0.92977,                0.80628,                0.88656,                0.70546,                0.56118,                0.79728,                0.89257,              0.0012624,              0.0012624,              0.0012624
                    320,                0.52114,                0.47632,                0.87401,                0.91937,                0.81152,                0.88657,                0.70525,                 0.5617,                0.79836,                0.89327,              0.0012274,              0.0012274,              0.0012274
                    321,                0.52443,                0.47717,                0.87744,                0.91735,                 0.8089,                0.88611,                0.70522,                0.56213,                0.80209,                 0.8936,              0.0011924,              0.0011924,              0.0011924
                    322,                0.52853,                0.47873,                0.87678,                0.91691,                0.80628,                0.88582,                0.70508,                0.56266,                0.80315,                0.89382,              0.0011574,              0.0011574,              0.0011574
                    323,                 0.5187,                0.47055,                0.87461,                0.91646,                 0.8089,                0.88581,                0.70385,                0.56195,                0.80356,                0.89361,              0.0011224,              0.0011224,              0.0011224
                    324,                0.53052,                0.48679,                0.87537,                0.91568,                 0.8089,                0.88557,                0.70393,                0.56215,                0.80638,                0.89372,              0.0010874,              0.0010874,              0.0010874
                    325,                0.52644,                0.48724,                0.87397,                0.91544,                 0.8089,                0.88554,                0.70431,                0.56208,                0.80739,                0.89364,              0.0010524,              0.0010524,              0.0010524
                    326,                0.53168,                0.49113,                0.88057,                0.91263,                 0.8089,                0.88519,                0.70434,                0.56142,                0.80796,                0.89367,              0.0010174,              0.0010174,              0.0010174
                    327,                0.52509,                0.48313,                0.87594,                0.91177,                0.81154,                 0.8852,                 0.7052,                0.56118,                0.81042,                0.89361,             0.00098243,             0.00098243,             0.00098243
                    328,                0.52153,                0.47608,                0.87351,                0.91178,                0.81169,                0.88482,                0.70599,                0.56155,                0.81201,                0.89414,             0.00094744,             0.00094744,             0.00094744
                    329,                0.52463,                0.48698,                 0.8745,                0.91479,                0.81502,                0.88448,                0.70549,                0.56143,                0.81358,                0.89388,             0.00091244,             0.00091244,             0.00091244
                    330,                 0.5177,                0.47723,                0.87332,                0.91443,                0.81675,                 0.8841,                0.70524,                0.56144,                0.81366,                0.89384,             0.00087745,             0.00087745,             0.00087745
                    331,                0.52374,                0.47938,                0.87585,                0.91398,                0.81675,                0.88403,                0.70534,                0.56155,                0.81555,                0.89381,             0.00084246,             0.00084246,             0.00084246
                    332,                0.52092,                0.47699,                0.87607,                0.91159,                0.81675,                0.88357,                0.70518,                0.56179,                0.81881,                0.89388,             0.00080747,             0.00080747,             0.00080747
                    333,                0.51836,                0.46666,                0.87067,                0.91218,                0.81675,                0.88339,                0.70479,                0.56245,                0.82021,                0.89451,             0.00077247,             0.00077247,             0.00077247
                    334,                0.52065,                0.46497,                 0.8723,                0.91227,                0.81668,                0.88303,                0.70595,                0.56232,                0.82161,                0.89433,             0.00073748,             0.00073748,             0.00073748
                    335,                0.52078,                0.47639,                0.87345,                0.91228,                0.81672,                0.88267,                0.70397,                0.56297,                0.82442,                0.89451,             0.00070249,             0.00070249,             0.00070249
                    336,                0.51347,                0.46876,                0.87061,                0.90933,                0.81675,                0.88253,                0.70459,                0.56346,                0.82676,                0.89488,              0.0006675,              0.0006675,              0.0006675
                    337,                0.51921,                0.46479,                0.87784,                0.90858,                0.81675,                0.88232,                0.70416,                0.56318,                0.82773,                0.89465,              0.0006325,              0.0006325,              0.0006325
                    338,                0.52029,                0.47334,                 0.8726,                0.90933,                0.81383,                0.88227,                0.70357,                0.56347,                0.82849,                 0.8949,             0.00059751,             0.00059751,             0.00059751
                    339,                 0.5223,                0.47475,                0.87582,                0.90886,                0.80922,                0.88194,                0.70432,                 0.5633,                0.82935,                0.89486,             0.00056252,             0.00056252,             0.00056252
                    340,                 0.5187,                 0.4689,                0.86997,                0.90063,                 0.8067,                0.88165,                0.70445,                0.56397,                0.83245,                0.89531,             0.00052753,             0.00052753,             0.00052753
                    341,                0.50036,                0.43855,                0.86572,                0.90184,                0.80366,                0.87859,                0.70347,                0.56403,                0.83682,                0.89536,             0.00049253,             0.00049253,             0.00049253
                    342,                0.49203,                0.41298,                0.86089,                0.89763,                0.80341,                0.87836,                0.70341,                0.56457,                0.83904,                 0.8957,             0.00045754,             0.00045754,             0.00045754
                    343,                0.49299,                0.41043,                0.86185,                0.90043,                 0.8049,                0.88035,                0.70459,                0.56492,                0.84417,                0.89598,             0.00042255,             0.00042255,             0.00042255
                    344,                0.49165,                0.41339,                0.86029,                0.90319,                0.80594,                0.87946,                0.70372,                0.56437,                 0.8456,                0.89578,             0.00038756,             0.00038756,             0.00038756
                    345,                 0.4919,                0.41063,                0.86117,                0.89723,                0.80628,                0.88048,                0.70336,                0.56433,                0.84988,                0.89578,             0.00035256,             0.00035256,             0.00035256
                    346,                0.48739,                0.40773,                0.86109,                0.89413,                0.80628,                0.87966,                0.70336,                0.56462,                0.85044,                 0.8958,             0.00031757,             0.00031757,             0.00031757
                    347,                0.49107,                0.40895,                0.86194,                0.89304,                0.80628,                0.87965,                 0.7025,                  0.565,                0.85371,                0.89606,             0.00028258,             0.00028258,             0.00028258
                    348,                0.48722,                0.40545,                0.86037,                0.88951,                 0.8089,                0.87925,                 0.7014,                0.56526,                0.85952,                0.89636,             0.00024759,             0.00024759,             0.00024759
                    349,                0.48767,                0.41232,                0.86088,                 0.8851,                 0.8089,                0.87933,                0.70174,                0.56529,                0.86313,                0.89644,             0.00021259,             0.00021259,             0.00021259
                    350,                0.48796,                0.40842,                0.86022,                0.88365,                 0.8089,                0.87936,                0.70285,                0.56511,                0.86474,                0.89661,              0.0001776,              0.0001776,              0.0001776
